,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
132,126,2012,2012-12-16,14,15,29.014,GNB,@,CHI,W 21-13,*,23,36,63.89,291,3,0,116.8,3,13,8.08,9.75,4,14,3.50,0,1,1,-1,-1.00,0,100.0%,-1.00,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
133,127,2012,2012-12-23,15,16,29.021,GNB,,TEN,W 55-7,*,27,38,71.05,342,3,0,125.1,1,8,9.00,10.58,4,11,2.75,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,63,81%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
134,128,2012,2012-12-30,16,17,29.028,GNB,@,MIN,L 34-37,*,28,40,70.00,365,4,0,131.8,5,32,9.13,11.13,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,64,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Aaron Rodgers,RodgAa00
136,129,2013,2013-09-08,1,1,29.280,GNB,@,SFO,L 28-34,*,21,37,56.76,333,3,1,102.6,2,11,9.00,9.41,2,13,6.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
137,130,2013,2013-09-15,2,2,29.287,GNB,,WAS,W 38-20,*,34,42,80.95,480,4,0,146.0,4,39,11.43,13.33,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
138,131,2013,2013-09-22,3,3,29.294,GNB,@,CIN,L 30-34,*,26,43,60.47,244,1,2,64.5,4,27,5.67,4.05,3,24,8.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,81,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
139,132,2013,2013-10-06,4,5,29.308,GNB,,DET,W 22-9,*,20,30,66.67,274,1,0,106.8,1,5,9.13,9.80,5,8,1.60,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-6,0,67,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
140,133,2013,2013-10-13,5,6,29.315,GNB,@,BAL,W 19-17,*,17,32,53.13,315,1,1,84.8,3,17,9.84,9.06,5,21,4.20,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,0,0,68,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
141,134,2013,2013-10-20,6,7,29.322,GNB,,CLE,W 31-13,*,25,36,69.44,260,3,0,117.8,1,7,7.22,8.89,4,12,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
142,135,2013,2013-10-27,7,8,29.329,GNB,@,MIN,W 44-31,*,24,29,82.76,285,2,0,130.6,2,3,9.83,11.21,6,31,5.17,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
143,136,2013,2013-11-04,8,9,29.337,GNB,,CHI,L 20-27,*,1,2,50.00,27,0,0,95.8,1,3,13.50,13.50,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,7,13%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
144,137,2013,2013-11-10,9,10,,GNB,,PHI,L 13-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
145,138,2013,2013-11-17,10,11,,GNB,@,NYG,L 13-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
146,139,2013,2013-11-24,11,12,,GNB,,MIN,T 26-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
147,140,2013,2013-11-28,12,13,,GNB,@,DET,L 10-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
148,141,2013,2013-12-08,13,14,,GNB,,ATL,W 22-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
149,142,2013,2013-12-15,14,15,,GNB,@,DAL,W 37-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
150,143,2013,2013-12-22,15,16,,GNB,,PIT,L 31-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Aaron Rodgers,RodgAa00
151,144,2013,2013-12-29,16,17,30.027,GNB,@,CHI,W 33-28,*,25,39,64.10,318,2,2,85.2,3,5,8.15,6.87,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,78,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
152,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Aaron Rodgers,RodgAa00
153,145,2014,2014-09-04,1,1,30.276,GNB,@,SEA,L 16-36,*,23,33,69.70,189,1,1,81.5,3,14,5.73,4.97,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,62,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
154,146,2014,2014-09-14,2,2,30.286,GNB,,NYJ,W 31-24,*,25,42,59.52,346,3,0,109.8,4,36,8.24,9.67,6,28,4.67,0,0,0,0,,0,0.0%,,,0,0,2,1,0,2,-2,0,71,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
155,147,2014,2014-09-21,3,3,30.293,GNB,@,DET,L 7-19,*,16,27,59.26,162,1,0,88.8,2,15,6.00,6.74,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
156,148,2014,2014-09-28,4,4,30.300,GNB,@,CHI,W 38-17,*,22,28,78.57,302,4,0,151.2,1,0,10.79,13.64,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,52,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
157,149,2014,2014-10-02,5,5,30.304,GNB,,MIN,W 42-10,*,12,17,70.59,156,3,0,138.7,2,14,9.18,12.71,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,41,76%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
158,150,2014,2014-10-12,6,6,30.314,GNB,@,MIA,W 27-24,*,24,42,57.14,264,3,0,99.7,3,16,6.29,7.71,7,34,4.86,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,80,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
159,151,2014,2014-10-19,7,7,30.321,GNB,,CAR,W 38-17,*,19,22,86.36,255,3,0,154.5,2,14,11.59,14.32,3,21,7.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,49,84%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
160,152,2014,2014-10-26,8,8,30.328,GNB,@,NOR,L 23-44,*,28,39,71.79,418,1,2,93.7,3,19,10.72,8.92,2,21,10.50,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,64,94%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
161,153,2014,2014-11-09,9,10,30.342,GNB,,CHI,W 55-14,*,18,27,66.67,315,6,0,145.8,0,0,11.67,16.11,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,44,66%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
162,154,2014,2014-11-16,10,11,30.349,GNB,,PHI,W 53-20,*,22,36,61.11,341,3,0,120.3,1,2,9.47,11.14,3,32,10.67,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,-14,0,57,84%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
163,155,2014,2014-11-23,11,12,30.356,GNB,@,MIN,W 24-21,*,19,29,65.52,209,2,0,109.7,1,2,7.21,8.59,6,34,5.67,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
164,156,2014,2014-11-30,12,13,30.363,GNB,,NWE,W 26-21,*,24,38,63.16,368,2,0,112.6,3,20,9.68,10.74,5,22,4.40,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,73,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
165,157,2014,2014-12-08,13,14,31.006,GNB,,ATL,W 43-37,*,24,36,66.67,327,3,0,123.3,1,4,9.08,10.75,5,28,5.60,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,68,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
166,158,2014,2014-12-14,14,15,31.012,GNB,@,BUF,L 13-21,*,17,42,40.48,185,0,2,34.3,1,10,4.40,2.26,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,71,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
167,159,2014,2014-12-21,15,16,31.019,GNB,@,TAM,W 20-3,*,31,40,77.50,318,1,0,108.1,1,8,7.95,8.45,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,71,96%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
168,160,2014,2014-12-28,16,17,31.026,GNB,,DET,W 30-20,*,17,22,77.27,226,2,0,139.6,0,0,10.27,12.09,2,14,7.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,62,94%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
169,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Aaron Rodgers,RodgAa00
170,161,2015,2015-09-13,1,1,31.285,GNB,@,CHI,W 31-23,*,18,23,78.26,189,3,0,140.5,0,0,8.22,10.83,8,35,4.38,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
171,162,2015,2015-09-20,2,2,31.292,GNB,,SEA,W 27-17,*,25,33,75.76,249,2,0,116.9,2,15,7.55,8.76,6,23,3.83,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
172,163,2015,2015-09-28,3,3,31.300,GNB,,KAN,W 38-28,*,24,35,68.57,333,5,0,138.5,1,8,9.51,12.37,2,16,8.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
173,164,2015,2015-10-04,4,4,31.306,GNB,@,SFO,W 17-3,*,22,32,68.75,224,1,0,99.0,3,24,7.00,7.63,3,33,11.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
174,165,2015,2015-10-11,5,5,31.313,GNB,,STL,W 24-10,*,19,30,63.33,241,2,2,82.8,2,5,8.03,6.37,8,39,4.88,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,62,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
175,166,2015,2015-10-18,6,6,31.320,GNB,,SDG,W 27-20,*,16,29,55.17,255,2,0,107.7,3,18,8.79,10.17,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
176,167,2015,2015-11-01,7,8,31.334,GNB,@,DEN,L 10-29,*,14,22,63.64,77,0,0,69.7,3,27,3.50,3.50,2,31,15.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,51,96%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
177,168,2015,2015-11-08,8,9,31.341,GNB,@,CAR,L 29-37,*,25,48,52.08,369,4,1,96.6,5,38,7.69,8.42,4,22,5.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,77,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
178,169,2015,2015-11-15,9,10,31.348,GNB,,DET,L 16-18,*,35,61,57.38,333,2,0,83.6,3,8,5.46,6.11,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,87,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
179,170,2015,2015-11-22,10,11,31.355,GNB,@,MIN,W 30-13,*,16,34,47.06,212,2,0,86.9,2,16,6.24,7.41,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,77,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
180,171,2015,2015-11-26,11,12,31.359,GNB,,CHI,L 13-17,*,22,43,51.16,202,1,1,62.4,2,14,4.70,4.12,4,33,8.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,78,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
181,172,2015,2015-12-03,12,13,32.001,GNB,@,DET,W 27-23,*,24,36,66.67,273,2,1,96.2,3,27,7.58,7.44,4,27,6.75,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,67,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
182,173,2015,2015-12-13,13,14,32.011,GNB,,DAL,W 28-7,*,22,35,62.86,218,2,0,99.5,2,13,6.23,7.37,3,27,9.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,85,98%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
183,174,2015,2015-12-20,14,15,32.018,GNB,@,OAK,W 30-20,*,22,39,56.41,204,1,1,68.8,2,14,5.23,4.59,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
184,175,2015,2015-12-27,15,16,32.025,GNB,@,ARI,L 8-38,*,15,28,53.57,151,1,1,66.2,8,70,5.39,4.50,3,19,6.33,0,0,0,0,,0,0.0%,,,0,0,3,2,0,1,0,0,66,92%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
185,176,2015,2016-01-03,16,17,32.032,GNB,,MIN,L 13-20,*,28,44,63.64,291,1,1,80.8,5,17,6.61,6.05,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,79,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
186,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Aaron Rodgers,RodgAa00
187,177,2016,2016-09-11,1,1,32.284,GNB,@,JAX,W 27-23,*,20,34,58.82,199,2,0,95.1,1,0,5.85,7.03,4,16,4.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
188,178,2016,2016-09-18,2,2,32.291,GNB,@,MIN,L 14-17,*,20,36,55.56,213,1,1,70.7,5,33,5.92,5.22,3,29,9.67,1,0,0,0,,0,0.0%,,,1,6,3,1,0,0,0,0,71,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
189,179,2016,2016-09-25,3,3,32.298,GNB,,DET,W 34-27,*,15,24,62.50,205,4,0,129.3,2,4,8.54,11.88,5,22,4.40,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
190,180,2016,2016-10-09,4,5,32.312,GNB,,NYG,W 23-16,*,23,45,51.11,259,2,2,65.0,0,0,5.76,4.64,5,15,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
191,181,2016,2016-10-16,5,6,32.319,GNB,,DAL,L 16-30,*,31,42,73.81,294,1,1,90.8,1,0,7.00,6.40,3,7,2.33,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,70,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
192,182,2016,2016-10-20,6,7,32.323,GNB,,CHI,W 26-10,*,39,56,69.64,326,3,0,102.2,2,23,5.82,6.89,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,87,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
193,183,2016,2016-10-30,7,8,32.333,GNB,@,ATL,L 32-33,*,28,38,73.68,246,4,0,125.5,3,23,6.47,8.58,6,60,10.00,0,0,0,0,,0,0.0%,,1,0,2,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
194,184,2016,2016-11-06,8,9,32.340,GNB,,IND,L 26-31,*,26,43,60.47,297,3,1,94.8,3,8,6.91,7.26,6,43,7.17,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
195,185,2016,2016-11-13,9,10,32.347,GNB,@,TEN,L 25-47,*,31,51,60.78,371,2,2,79.8,5,46,7.27,6.29,3,27,9.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,74,95%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
196,186,2016,2016-11-20,10,11,32.354,GNB,@,WAS,L 24-42,*,26,41,63.41,351,3,0,115.0,2,20,8.56,10.02,3,33,11.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,64,94%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
197,187,2016,2016-11-28,11,12,32.362,GNB,@,PHI,W 27-13,*,30,39,76.92,313,2,0,116.7,0,0,8.03,9.05,6,26,4.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
198,188,2016,2016-12-04,12,13,33.002,GNB,,HOU,W 21-13,*,20,30,66.67,209,2,0,108.9,1,9,6.97,8.30,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-3,0,58,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
199,189,2016,2016-12-11,13,14,33.009,GNB,,SEA,W 38-10,*,18,23,78.26,246,3,0,150.8,1,9,10.70,13.30,3,-6,-2.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,48,81%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
200,190,2016,2016-12-18,14,15,33.016,GNB,@,CHI,W 30-27,*,19,31,61.29,252,0,0,87.0,4,27,8.13,8.13,3,19,6.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
201,191,2016,2016-12-24,15,16,33.022,GNB,,MIN,W 38-25,*,28,38,73.68,347,4,0,136.6,4,39,9.13,11.24,2,13,6.50,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,56,95%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
202,192,2016,2017-01-01,16,17,33.030,GNB,@,DET,W 31-24,*,27,39,69.23,300,4,0,126.0,1,5,7.69,9.74,10,42,4.20,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
203,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Aaron Rodgers,RodgAa00
204,193,2017,2017-09-10,1,1,33.282,GNB,,SEA,W 17-9,*,28,42,66.67,311,1,1,86.5,4,25,7.40,6.81,7,21,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,82,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
205,194,2017,2017-09-17,2,2,33.289,GNB,@,ATL,L 23-34,*,33,50,66.00,343,2,1,90.7,3,35,6.86,6.76,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,76,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
206,195,2017,2017-09-24,3,3,33.296,GNB,,CIN,W 27-24,*,28,42,66.67,313,3,1,102.6,6,33,7.45,7.81,4,23,5.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
207,196,2017,2017-09-28,4,4,33.300,GNB,,CHI,W 35-14,*,18,26,69.23,179,4,0,128.0,2,10,6.88,9.96,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,52,95%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
208,197,2017,2017-10-08,5,5,33.310,GNB,@,DAL,W 35-31,*,19,29,65.52,221,3,0,122.9,4,39,7.62,9.69,4,32,8.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
209,198,2017,2017-10-15,6,6,33.317,GNB,@,MIN,L 10-23,*,2,4,50.00,18,0,0,62.5,0,0,4.50,4.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,8,12%,0,0%,0,0%,,Aaron Rodgers,RodgAa00
210,199,2017,2017-10-22,7,7,,GNB,,NOR,L 17-26,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Aaron Rodgers,RodgAa00
211,200,2017,2017-11-06,8,9,,GNB,,DET,L 17-30,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Aaron Rodgers,RodgAa00
212,201,2017,2017-11-12,9,10,,GNB,@,CHI,W 23-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Aaron Rodgers,RodgAa00
