,season,team,coach,top_av_player,passer,rusher,receiver,franchise_code,passer_name,passer_url,coach_name,coach_url
43,1980,Los Angeles Rams,Malavasi,Hill,Ferragamo,Bryant,Waddy,/teams/ram/,Vince Ferragamo,/players/F/FerrVi00.htm,Ray Malavasi,/coaches/MalaRa0.htm
44,1979,Los Angeles Rams,Malavasi,Youngblood,Haden,Tyler,Dennard,/teams/ram/,Pat Haden,/players/H/HadePa00.htm,Ray Malavasi,/coaches/MalaRa0.htm
45,1978,Los Angeles Rams,Malavasi,Youngblood,Haden,Bryant,Miller,/teams/ram/,Pat Haden,/players/H/HadePa00.htm,Ray Malavasi,/coaches/MalaRa0.htm
46,1977,Los Angeles Rams,Knox,McCutcheon,Haden,McCutcheon,Jackson,/teams/ram/,Pat Haden,/players/H/HadePa00.htm,Chuck Knox,/coaches/KnoxCh0.htm
47,1976,Los Angeles Rams,Knox,Jackson,Harris,McCutcheon,Jessie,/teams/ram/,James Harris,/players/H/HarrJa01.htm,Chuck Knox,/coaches/KnoxCh0.htm
48,1975,Los Angeles Rams,Knox,Youngblood,Harris,McCutcheon,Jackson,/teams/ram/,James Harris,/players/H/HarrJa01.htm,Chuck Knox,/coaches/KnoxCh0.htm
49,1974,Los Angeles Rams,Knox,McCutcheon,Harris,McCutcheon,Jackson,/teams/ram/,James Harris,/players/H/HarrJa01.htm,Chuck Knox,/coaches/KnoxCh0.htm
50,1973,Los Angeles Rams,Knox,McCutcheon,Hadl,McCutcheon,Jackson,/teams/ram/,John Hadl,/players/H/HadlJo00.htm,Chuck Knox,/coaches/KnoxCh0.htm
51,1972,Los Angeles Rams,Prothro,Mack,Gabriel,Ellison,Snow,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,Tommy Prothro,/coaches/ProtTo0.htm
52,1971,Los Angeles Rams,Prothro,Ellison,Gabriel,Ellison,Snow,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,Tommy Prothro,/coaches/ProtTo0.htm
53,1970,Los Angeles Rams,Allen,Olsen,Gabriel,Josephson,Snow,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,George Allen,/coaches/AlleGe0.htm
54,1969,Los Angeles Rams,Allen,Gabriel,Gabriel,Smith,Snow,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,George Allen,/coaches/AlleGe0.htm
55,1968,Los Angeles Rams,Allen,Jones,Gabriel,Ellison,Casey,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,George Allen,/coaches/AlleGe0.htm
56,1967,Los Angeles Rams,Allen,Jones,Gabriel,Josephson,Casey,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,George Allen,/coaches/AlleGe0.htm
57,1966,Los Angeles Rams,Allen,Jones,Gabriel,Bass,McDonald,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,George Allen,/coaches/AlleGe0.htm
58,1965,Los Angeles Rams,Svare,Jones,Munson,Bass,McDonald,/teams/ram/,Bill Munson,/players/M/MunsBi00.htm,Harland Svare,/coaches/SvarHa0.htm
59,1964,Los Angeles Rams,Svare,Jones,Munson,Wilson,Pope,/teams/ram/,Bill Munson,/players/M/MunsBi00.htm,Harland Svare,/coaches/SvarHa0.htm
60,1963,Los Angeles Rams,Svare,Pardee,Gabriel,Bass,Phillips,/teams/ram/,Roman Gabriel,/players/G/GabrRo00.htm,Harland Svare,/coaches/SvarHa0.htm
61,1962,Los Angeles Rams,"Waterfield,Svare",Olsen,Bratkowski,Bass,Phillips,/teams/ram/,Zeke Bratkowski,/players/B/BratZe00.htm,"Bob Waterfield,Harland Svare","/coaches/WateBo0.htm,/coaches/SvarHa0.htm"
64,1961,Los Angeles Rams,Waterfield,Phillips,Bratkowski,Arnett,Phillips,/teams/ram/,Zeke Bratkowski,/players/B/BratZe00.htm,Bob Waterfield,/coaches/WateBo0.htm
65,1960,Los Angeles Rams,Waterfield,Phillips,Wade,Arnett,Phillips,/teams/ram/,Billy Wade,/players/W/WadeBi00.htm,Bob Waterfield,/coaches/WateBo0.htm
66,1959,Los Angeles Rams,Gillman,,Wade,Matson,Shofner,/teams/ram/,Billy Wade,/players/W/WadeBi00.htm,Sid Gillman,/coaches/GillSi0.htm
67,1958,Los Angeles Rams,Gillman,,Wade,Arnett,Shofner,/teams/ram/,Billy Wade,/players/W/WadeBi00.htm,Sid Gillman,/coaches/GillSi0.htm
68,1957,Los Angeles Rams,Gillman,,Van Brocklin,Wilson,Boyd,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,Sid Gillman,/coaches/GillSi0.htm
69,1956,Los Angeles Rams,Gillman,,Wade,Waller,Clarke,/teams/ram/,Billy Wade,/players/W/WadeBi00.htm,Sid Gillman,/coaches/GillSi0.htm
70,1955,Los Angeles Rams,Gillman,,Van Brocklin,Waller,Fears,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,Sid Gillman,/coaches/GillSi0.htm
71,1954,Los Angeles Rams,Pool,,Van Brocklin,Younger,Boyd,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,Hampton Pool,/coaches/PoolHa0.htm
72,1953,Los Angeles Rams,Pool,,Van Brocklin,Towler,Hirsch,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,Hampton Pool,/coaches/PoolHa0.htm
73,1952,Los Angeles Rams,"Pool,Stydahar",,Van Brocklin,Towler,Fears,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,"Hampton Pool,Joe Stydahar","/coaches/PoolHa0.htm,/coaches/StydJo0.htm"
74,1951,Los Angeles Rams,Stydahar,,Van Brocklin,Towler,Hirsch,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,Joe Stydahar,/coaches/StydJo0.htm
75,1950,Los Angeles Rams,Stydahar,,Van Brocklin,Davis,Fears,/teams/ram/,Norm Van Brocklin,/players/V/VanBNo00.htm,Joe Stydahar,/coaches/StydJo0.htm
76,1949,Los Angeles Rams,Shaughnessy,,Waterfield,Hoerner,Fears,/teams/ram/,Bob Waterfield,/players/W/WateBo01.htm,Clark Shaughnessy,/coaches/ShauCl0.htm
77,1948,Los Angeles Rams,Shaughnessy,,Hardy,Hoerner,Fears,/teams/ram/,Jim Hardy,/players/H/HardJi00.htm,Clark Shaughnessy,/coaches/ShauCl0.htm
78,1947,Los Angeles Rams,Snyder,,Waterfield,Washington,Benton,/teams/ram/,Bob Waterfield,/players/W/WateBo01.htm,Bob Snyder,/coaches/SnydBo0.htm
79,1946,Los Angeles Rams,Walsh,,Waterfield,Gehrke,Benton,/teams/ram/,Bob Waterfield,/players/W/WateBo01.htm,Adam Walsh,/coaches/WalsAd0.htm
80,1945,Cleveland Rams,Walsh,,Waterfield,Gehrke,Benton,/teams/ram/,Bob Waterfield,/players/W/WateBo01.htm,Adam Walsh,/coaches/WalsAd0.htm
81,1944,Cleveland Rams,Donelli,,Reisz,West,Benton,/teams/ram/,Albie Reisz,/players/R/ReisAl20.htm,Aldo Donelli,/coaches/DoneAl0.htm
82,1942,Cleveland Rams,Clark,,Hall,Magnani,Benton,/teams/ram/,Parker Hall,/players/H/HallPa20.htm,Dutch Clark,/coaches/ClarDu0.htm
83,1941,Cleveland Rams,Clark,,Hall,Drake,Hickey,/teams/ram/,Parker Hall,/players/H/HallPa20.htm,Dutch Clark,/coaches/ClarDu0.htm
84,1940,Cleveland Rams,Clark,,Hall,Drake,Benton,/teams/ram/,Parker Hall,/players/H/HallPa20.htm,Dutch Clark,/coaches/ClarDu0.htm
85,1939,Cleveland Rams,Clark,,Hall,Hall,Benton,/teams/ram/,Parker Hall,/players/H/HallPa20.htm,Dutch Clark,/coaches/ClarDu0.htm
86,1938,Cleveland Rams,"Lewis,Bezdek",,Snyder,Davis,Benton,/teams/ram/,Bob Snyder,/players/S/SnydBo20.htm,"Art Lewis,Hugo Bezdek","/coaches/LewiAr0.htm,/coaches/BezdHu0.htm"
87,1937,Cleveland Rams,Bezdek,,Snyder,Drake,Drake,/teams/ram/,Bob Snyder,/players/S/SnydBo20.htm,Hugo Bezdek,/coaches/BezdHu0.htm
